,Count,Category,Start_Date,Title,Content
153,"4,867",안전/환경,2019-10-28,청주가 죽어가고있습니다.,"청주시 **읍 **리에 지정폐기물 소각장이 온갖비리로
진행중입니다.

국민의 알권리도 무시한체 환경영향평가를 공개도하지않고

환경청 퇴직공무원의 ****** 폐기물업체 부사장취업

인근 이장단 금품살포등 모두 들어나있는 사안인대
조사도하지않고

무능한 청주시행정은 전국최대 소각장 밀집지역으로만들고

정말 국민을 개돼지로 생각하는건가요?

님비현상을 논하자는게 아닙니다.

우리는그렇다쳐조 전국최대 유아밀집지역 인근으로
지정폐기물 소각장 건립이라니요.

환경청 청주시 폐기물업체가 한팀이되어 국민을
사지로몰아넣고있습니다.

숨이라도 쉬고살고싶다는게 그리어렵나요?

제갈도와주세요!!

 본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다"
154,262,기타,2019-10-28,제2의 조희팔을 소개합니다 도와주세요,"2018년10월 어느경
수원에서 아주 영향력잇고 대범하고
당돌한 ***이라는 파렴치한
사기꾼이 등장한다.
위 사람은 중고차매매상사대표 및 **** 차량정비공장 운영하며
사회초년생부터나이많으신 어르신들
급하게 돈이 필요한 청년들
그 사람들에 심리를 이용해

중고차작업대출이라는것을 실행한다.

너희 명의로 대출을 받아 그돈으로 중고차를 산뒤에 3개월 뒤에 다시 되갚아주겟다 
그 명목으로  신용도 좋아지며 나중에 너희가 대출을 받아야 하는 상황일때 쉽게 받을수 있다라는 내용으로 수십명 아니 수백명에 가까울지도 모를 청년들과 어르신들 남녀노소 가리지않고
사기행각을 벌인다.
심지어 그 차량을 본적도 없을뿐더러 
타보지도 못한 그 차량에 대한 과태료불법주정차세금 등등
많은것들로 인한 타격을 계속 맞고있다.

3개월이 지난 후 결과적으론 해결이 되지못하고 1년이 지난 지금도 해결이 
되지 않은 상황이 초래되 
많은 이들이 후회하고 가슴아파한다.

특히나 그에 대범한 말투에서 나오는
모든걸 이미 다 알고 있다는 그에
눈빛과 행동과 입에서 나오는 말들은
충격 그 자체가 아닐수 없다.

어차피 신고하면 너네들도 똑같이 처벌받는다.

나야 길면 12년 운좋으면 집행유예로 끝나고 감옥가더라도 몸만들고 책읽고
요양하다 나오면된다

처음 우리를 반겨줄때에 그 사람에
인성과 6개월이 지나고 1년이 지난
그 사람에 인성은
너무나도 소름돋을정도로 180도 정반대가
되어버린 상황이다.

대한민국 법과 경찰들을 조롱해가며
어린친구들 혹은 나이많으신 어르신들
정말 돈에 각박하여 지친 청년들에
심리를 건들여가며 
온갖 자기세상인것 마냥 
행동을 하며 뻔뻔하게 저렇게
살아가고 있는 인간이 존재한다.

못해도 10억 아니 그이상일수도 있는 어마어마한 피해금액
내가 모르는 피해자들이 속속들이
나오고있다.

하지만 대한민국에 법에 대한 현실을
이용하여 이 사람은
피해자들에게 기망하고 상처를 더 주고있다.

지금도 어디에선가 누군가가

취업알선작업대출중고차작업대출
혹은 보이스피싱 
다양한 경로를 통해
아직도 누군가에 아버지 누군가에 아들
누군가에 어머니 누군가에 부모님이
이러한 사람들을 통해 
피눈물을 흘리며 고통받고 상처를 받고있다.

정말 이런 사람들 조차 법으로 조치가
안된다면
대한민국에선 정말 나쁜사람들
무법천지가 될것이며
결국엔 그 사람들만이 승자
피해자들은 결국 약자가 되고 말것이다.
분명한건 이 사람은
아직도 이러한 사람들을 노리며
그러한 사기행각을 벌이고 다닌다는것이다.

현재 피해자들이 동참에 고소를 하였음에도 불구하고
진전이없는 이 과정속에 피해자들은 애타는 마음을 부여잡고
이렇게라도 국민청원에 글을 올립니다 도와주세요.

 본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다"
155,129,육아/교육,2019-10-28,양육제도 와 1인주거 개선안," 아동양육 관리협회 양육제도 와 1인주거 개선안

1.매월 반상회에 부모와 아동의 실태를 통반장이 확인 할수 있도록 참석 의무부여 양육시설은 월1회 무작위 날짜에 출장 점검한다 아동의 학교폭력 가정 폭력등을 예방 할 수가 있다  .
*통별 아동 양육지도 관리사를 배정하는 방법도 매우 중요함
본 제도 시행만으로도 양육부모 와 양육시설 종사자 들의 아동 응대에 대한 경각심을 유발 시킬수 있다 우리사회 아동양육 실태 파악도 자동 이루어진다.  임산부 등록제 시행 등
* 행안부 및 각 지자체 훈령 하달 및 지휘 

2. 전국 각 대학과 고교에 아동 양육 동아리 설치
필요환경 아동 밀착관리 인력조달 봉사학점 특별배점 으로 보상
*교육부 및 각 교육청과 고교 대학들에 협조 지침하달 
동아리 학생과 노인등 사회 유휴 인력을 실비 지불로 아동밀착 관리 인력을 조달한다 여아는 여성이 남아는 남성이 관리 한다. 또 결손 또는 특이가정 특이아동 생활 보조자 지정

3 청년회관 노인정등 사회전반의 복지시설들을 통합사용으로 전환하고 문제 환경 어린이를 수용 가능할수 있는 시스템을 정착 

*지금 대세인 일인 가구를 수용 할수있는 고층 원룸탤 을 수요지역에 무한정 공급 일인 주거 문제를 저가로 지정 분활 공급하면 주거 문제도 획기적으로 해결할 수가 있다 이런 기본적인 문제가 해결이 되지 않고는 복지 예산을 아무리 퍼부어도 사회 기본 문제 특히 절망에의 문제 결혼출산 문제는 해결이 되지 않을 것으로 본다.  

비영리 공공 국가 기관등 본점  고유번호 208826631
사 회 단 체  아 동 양 육  관 리 협 회
대표이사  이    병   찬  연방제연합과 대국에 꿈 저자  010 **** ****

 본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다"
156,"21,045",보건복지,2019-10-28,건강보험 시스템의 헛점을 악용하는 검은 머리 외국인들의 탈세 행위를 차단해주십시오.,"미국에 거주하면서 사실상 미국으로 거주하고 있으며 건보료 조차 내고 있지 않던 당사자들이 직장암 판정을 받자 자신은 한국인이라면서 선택적으로 치료를 받은 이후 다시 미국으로 돌아가서 생활하고 있는 탈세범죄자들이 자신들의 행위를 자랑하는 듯이 유튜브에 업로드 하는 일이 최근 발생했습니다.

이런 사람들 때문에 사용하지도 않는 비용으로 건강보험료가 오르는 대한민국 국민들은 모두 호구입니까?
저런 검은 머리 외국인들이 선택적으로 이득을 볼만한 사법 시스템을 모두 고치고 국민들의 권익을 우선적으로 보호하는 제도 개편이 필요하다고 생각합니다.

 본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다"
157,293,일자리,2019-10-28,** ***** 광고좀 못하게 해주세요,"직거래 카페에서 물건을 팔고 있는 판매자인데요

이번에 마약 밀수하다가 장남이 집행유예로 풀려난 기업 **쪽과 연관이 있는
*****이란 회사에서 이상한 마케팅으로 인해 피해를 보고 있어 청와대를 두드립니다.

소비자들에게 신뢰감을 주기 위해 제 아이디를 도용하여
지난 5년간 티끌모아 태산처럼 쌓아놓은 좋은 이미지가..
한순간에 해킹아디이 혹은 홍보꾼이미지로 같이 전락할 수 있는 소지가 있습니다.

인터넷의 익명성을 이용하여 무분별한 홍보를 하여 소비자들에게 불쾌감을 주는 
*****의 바이럴마케팅팀의 해체를 촉구하는 바입니다.

 본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다"
158,135,기타,2019-10-28,사이버수사대,사기당했는데 피해자가 여러명입니다 신고해본이상 피해자들한테 잡기힘들다하고 사기당했을때 바로 신고했는데 1일2일 늦어서 방법이 없다하고 계좌동결도 1주일 지난후 이제 신청했고 경찰이 뭘 안합니다 하는척 하면서 잘 안합니다 제가 계속 압박해서 결국 계좌동결 된겁니다 그사람이 어디로 도망갈지 모르는데 경찰이 오히려 도망가게 풀어주는거 같습니다 오히려 사기꾼이 잡히면 돈 못돌려받고 그사기꾼이 딴처벌을 선택하면 딴처벌을 당한다고 들었습니다 돈은 우리돈인데 왜 사기꾼이 돌려줄지 말지 결정하나요? 이런것좀 바꿔주셨으면 좋겠습니다
159,"1,450",보건복지,2019-10-28,건강했던 세아이아빠가 한달만에 폐이식을 해야된데요,"저희 남편은 남양주시청 소속 환경미화원이에요
누구보다 열심히 일했고 성실하게 일해왔어요
6월부터 피부에 화상 입은것처럼 빨갛게 올라왔고 피검사해도 아무이상 없어서 그냥 햇빛알러지라고만 생각하고 지냈죠
일하며 자동차배기가스 미세먼지 어딘가에 숨어있었을 화학약품등등 그게 문제였을까

2019년9월15일 추석동안 가족들과함께 누구보다 즐겁고 행복하게 보냈어요 몇일후의 모습을 상상도 못한채
2019년9월16일 출근전 몸살이 오는거 같다던 남편은 그대로 출근을 하였고 저또한 별일 아니겠지 하고 출근을 하였습니다 30분후! 남편은 호흡곤란으로 동네병원에 갔지만 동네병원에선 ****병원으로 가라고했데요 걱정되어 사장님께 말씀드리고 그 병원으로 갔어요 
월요일이라 사람은 붐비고 남편은 호흡곤란을 겪고 있는데도 대기 하고 또 대기하고 호흡기내과 의사분 만나 피검사 엑스레이 찍고 오라하여 찍고 또 대기! 
병명은 간질성폐렴! 폐에 물도 찼다네요
2019년6월부터 남편에 코가 화상입은것처럼 빨갛게 시작해 얼굴 티존 볼로 번지고 손발 건선 손등 팔꿈치 등까지 빨갛게 딱지올라와서 일반병원가서 진료하고 약발라도 안난다고 얘기하니 그건 상과없다고하시더라고요
그러고는 통원하라고 씨티를 찍어야하는데 2시간을 또 기다리래요 아침 점심 다 굶었는데 오후 4시까지 기다리라고
힘들어 하는 남편을 보며 전 심각함을 알고 입원해달라고했어요
간호사들은 의사한테 다시 물어보고 
남편회사에 병가를 내야해서 진단서 2주를 받았어요
그렇게 입원을 했고 입원을 하자마자 입원절차라며 또 피검사에 여러가지 검사를 하고 동의서 쓰고 병실로 이동
호흡곤란으로 힘든사람을 6시간이 넘도록 대기하고 굶게 했네요 
그 다음날 씨티를 찍고 호흡기내과에 내려가서 의사쌤을 만났는데하시는말씀이
호흡기내과쌤은 그만두시고 안계시고 어제부터 저희가 진료봤던 분은 소화기내과 쌤이었어요 
그럼 담당하는사람이 없으니 다른병원으로 가라고 하던가 우선 치료해보고 안되면 좀더 큰병원으로 가라고
어이가 없어 다른병원으로 가자고 남편한테 말했지만
지칠때로 지친 남편은 옮기기 조차 힘들어했어요
어쩔수없이 치료를 시작했고 항생제 투여하고 그렇게 6일 치료후 약처방후 퇴원했어요
너무 다행이다 생각했죠 별거 아니었구나 생각하고 남편은 일주일동안 집에서 요양했고 10월1일 출근했죠
평소보다 먹기도 잘먹고 하는데 살이 조금씩 빠지길래 걱정을 하고있을때 
10월7일! 출근한 저에게 전화가 왔어요
****병원에서 씨티를 찍었는데 더 큰병원으로 가라고했다고이게 무슨 일인가요? 좋아져서 퇴원하고 출근까지 했던 남편인데
그시간 남편에게 문자가 왔어요
몸이 계속 아파서 무서워! 누워도 아프고 기대도 아프다며ㅠ
전 남편에게 괜찮을거라며 우리 ****병원으로 가자고 했지만 남편은 그 병원은 외래예약 안잡으면 진료 못본다며 할수없이 ****병원으로 갔어요
가서 또 한없이 기다리고 남편은 호흡곤란으로 더 힘들어하였어요 드디어 호흡기내과에 올라가 기다리다 저희 남편차례! ****병원에서 그날 찍은 씨티를 한참을 보시며 설명을 계속 하시더라고요 피부가 6월부터 이상했다고 얘기하니 여기저기 살펴보시고 
절 보시곤 관계가 어찌되냐고 물으셔서 배우자라고 말을하니 그제서야 하시는 말씀이
자가면역질환이고 간질성폐질환이며 종격동기종이라고! 치료가 안되면 폐이식 해야한다고
이게 무슨 청천벽력하는 소리인가요
너무 놀래서 말도 안나오고 남편 또한 기가 막힌표정!
우선은 입원은 무조건 해야한다고해서 병실로 올라갔죠 
우울해하는 남편에게 너무 걱정말라며 의사들은 원래 하나부터 열까지 가능성을 다 얘기해야하는게 의무라고 그렇게 안심 시키고는 아이들때문에 집에 가야되서 나오며 버스안에서 한없이 눈물만 흘렸네요
그렇게 그렇게 일주일동안 치료는 커녕 검사만 엄청 하고 수액을 얼마나 맞았는지 당뇨까지 와서 인슐린도 맞고 호흡곤란한 남편을 1층에 있는 안과에 가서 당뇨합병증 왔나 검진받고 오라하고 입원환자인데도 또 대기 여기로 가라 저기로 가라
피부근염이라고 희귀성난치병이라길래 산정특례 얘기했더니 피부조직 검사! 입원당시부터 스테로이드 치료한다고 하더니 항생제만 투여하고 
수액을 많이 맞아서 그런가 당뇨까지 올라가 밥까지 당뇨밥으로 먹고 그렇게 5일 지나고는 호흡이 더 나빠지고
점점더 호흡이 나빠지는 남편이었어요 병원에선 그냥 아프다하면 아픈사람 더 힘들게 검사만 계속
그리고 10월 13일 일요일 화장실 갔다오는 신랑 숨소리가 넘어갈듯 힘들어해서 간호사호출하니 그제서야 심장박동에 혈압재고 갑자기 정신없이 움직이더니 처치실로 이동
주말이라 당직의자들오고 기관지삽입해야한다고 동의서 쓰라하고 중환자실로 이동해야한다고 의식 멀쩡한남편 데리고 중환자실로
어찌 이렇게 병원에서 더더더 악화만 된건지
한시간만에 멀쩡했던 사람이 중환자실로 가고 기관지삽입해야한다하고 담당교수 한참 만에 오더니 한다는 소리가 애들셋 데리고 오고 어머님 오시라해서 얼굴 보여주라고그말은 기관지삽입해서 수면마취하면 피부근염이라는 병은 예후가 안좋아서 죽어서 나가는경우가 많다고
우리 남편 너무 불쌍하고 억울하고 보고싶고억장이 무너질거같고 멀쩡한사람이었는데 어찌 일주일사이에 그리 된건지 
그렇게 정신없이 동의서 작성하고
중환자실은 면회시간이 있어 하루 두번 면회하고
너무 푹재워 눈감고있는 남편만 볼수있었고 중환자질 입실 2틀 지나고 에크모라는 시술하고
에크모는 삶에 끝에서 숨을 이어가기위한 마지막수단이래요
움직이면 안된다고 팔다리 다 묶어놓고 꼼짝없이 누워만 지내길 9일 10월 21일 폐이식 해야한다고 다른병원으로 가래요
그것도 저희가 이식할 병원가서 외래잡아 상담받고 거기서 오라하면 가라고어이가 없었죠
폐이식 급하다고하며 소개는 커녕 잡기도 힘든 외래 어찌 하라고 다행히 아는언니가 도와줘서 ****병원으로 그 다음날 22일날 전원했어요
22일부터 ****병원 중환자실로 간 남편은 얼굴색도 좋아지고 눈만 감고있던 남편은 깊게 안재운다는 병원 덕분에 고개도 끄덕이고 화이트보드에 글도 쓰고 하루 두번 재활치료로 일어날수도 있고! 
****병원에선 에크모 달고는 움직이면 안된다고 손발 다 묶어놨었는데 여기는 에크모 달고 일어나게도 해주고
남편 얼굴도 좋아지고 편안해진 모습이 보여요
진작에 여기로 왔었으면 하는 늦은후회만 되고
되돌릴수 없는 지난 한달! 그사이 멀쩡하시던 폐는 섬유화로 회복불능 여기오기까지 항생제 과다 투여로 열나고 고용량 스테이로드로 여기선 치료 개선 못하고
그저 이식센터가서 폐이식 대기 등록해놨네요
그사실은 전혀 알지못하는 남편이에요 오늘은 얘기해줘야지 하면서도 막상 면회가면 말문이 막혀 또 못하고 집으로 돌아와요
왜 아빠 퇴원안하냐고 아빠 보고싶다는 7살 쌍둥이 아들들과 5살 막둥이 아들이에요 
아빠 목소리도 못듣고 중환자실이라 아이들은 들어가지도 못하고 2주째 아빠만 찾는 아이들이네요 

9월16일 ****병원 말고 처음부터 여기 ****병원으로 왔었으면 어땠을까요? 분명 피부얘기도 했는데 환자의 얘기는 귀기울려 듣지도않고 본인의 능력이나 담당의가 아니면 다른병원으로 가라고했어야하는거 아닌가요? 퇴원까지 시키고 아프고 병들어가는데 출근까지 했던 남편이네요 너무 억울해요

10월7일 ****병원에선 왜 첨부터 스테로이드 치료 들어간다해놓고 검사만 무지 해서 팔 다리에 멍자국만 생기게하고 치료는 커녕 폐상태는 더 악화로 번지게하고 일반병동에 있을때 근육조직 검사를 진행안해 산정특례도 못받는 상황이에요 그렇게 희귀성난치병이라고 산정특례 얘기했는데 왜 다른검사만 했을까요

계속 시간만 끌고 고생만시킨 두 병원 정말 원망스럽고 억울함뿐이네요 
5년만에 임신되서 유산이 되었고 신랑의 간호와 사랑덕분에 6년만에 자연으로 쌍둥이 임신해서 낳았고 거기다 셋째까지 복덩이들을 품안에 넣어 행복하게 지내왔는데 이게 무슨일일까요 
최고의 아빠라고 동네에선 소문날 정도로 좋은아빠 남편이었어요 우리 남편의 억울함 좀 풀어주세요
병원비는 병원비대로 일도 못나가고 저또한 일도 못하고 
생활이 안될지경이에요 

사실 분하고 억울해서 두 병원에 소송이라도 걸고 싶지만 그것또한 힘든싸움일꺼라 생각되고 병간호하며 아이들까지 케어하며 소송까지 할 그런 자신은 없네요 계란으로 바위깨는 싸움같을거같고

남편과 저 둘다 휴직을 한 상태랑 아이셋 키우며 생활하기 힘들고 거기다 에크모달고 중환자실에 있는 남편 병원비 또한 너무 감당하기 힘듭니다 
희귀난치성 산정특례를 받기위해서 병원측에서 많이 도움 주셨지만 근로복지공단에서 돌아오는 말은 근육생체검사를 해서 그 검사지가 필요하다합니다 
에크모를 달고 있는 환자에게서 그 검사는 너무도 힘든 검사이고 할수도 없는검사래요 병원측에선 의사선생님들이 모두 피부근육염이 확실하고 소견서에도 그리 말하고 있지만 근로복지공단에선 해줄수 없다하네요
간질성폐질환에 섬유화까지 되어 폐이식까지 해야하는데 이보다 더 힘든 희귀성난치병이 따로 있을까요?
부디 산정특례라도 등록되어 병원비라도 조금이라도 지원받게 도와주세요 

열심히 일해왔고 열심히 살아왔던 누구보다 멋진 남편이자 아빠였어요 열심히 다시 일어나고자 참고 또 참는 남편을 볼때면 너무 마음이 아픕니다 
희귀난치성 중증환자로 등록될수 있게 청원 동의 부탁드립니다

 본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다"
160,204,기타,2019-10-28,공익제보자 VS 사익제보자**창조경제혁신센터,"**창조경제혁신센터 직원 호소문

그들은 센터장 비위를 고발한 공익제보자입니다. 
그러나 현재까지도 직장내 폭언 갑질을 일삼는 가해자입니다. 

 최근 **창조경제혁신센터에서는 상반기부터 악의적이고 무분별한 제보로 인해 직원들이 많은 피해를 입고 있습니다. 2019. 5월부터 일부 간부사원들의 센터장에 대한 반발심으로 시작된 내부고발은 센터장 개인의 비위 의혹이기에 직원들은 철저한 조사를 바탕으로 진실이 밝혀지길 바라고 있었습니다.

 하지만 2019. 10. 23수 언론에 자발적으로 접수된 직원들의 피해 신고내용이  허위 또는 과장된 것처럼 보도됨으로서 그간 묵묵히 일해오던 센터 직원들은 이를 더 이상 묵과 할 수 없어 아래와 같이 공개적으로 호소하는 바입니다.

그들은 본인들의 비위가 드러나자 피해자인 것처럼 
공익신고자 보호법을 악용하는 사익제보자입니다.

 본 사태의 유발자이자 공익제보자라고 칭하고 있는 내부제보자들은 명백히 센터 내부 직원들의 고발을 통해 징계위원회에 정식 회부되어 징계를 받은 가해자입니다. 근신해야 할 마땅한 가해자들은 현재까지도 자발적으로 신고한 직원들에 대해 다양한 방법을 동원해 압박을 가하고 센터의 이미지를 실추 시키고 있습니다.

 잦은 폭언 인격모독 CCTV로 직원 근태 감시 특정업체와의 계약 종용 센터 공문서 고의 삭제 성희롱 및 성희롱 방조 등 많은 피해 직원들의 자발적인 신고로 조사가 시작되었습니다. 이들은 본인들의 비위가 드러나기 시작하자 국민권익위원회  제보를 통해 공익신고자 보호법을 악용하고 있습니다. 본인들의 비위에 대해 내려진 정당한 징계에 대해서도 보복성 발령 및 징계라며 악의적인 제보 언론플레이를 유도하고 있는 명백한 사익제보자입니다.

 센터의 내부 사정을 모르는 일반인들에게는 이들이 정의로운 영웅인 것처럼 보
일 수 있겠지만 실상은 본인들의 잘못을 감추기 위한 무분별하고 악의적인 제보로 전국창조경제혁신센터 중소벤처기업부 **광역시 등 관련 기관 부서에까지도 심각한 2차 피해를 확산시키고 있습니다. 

 어려운 여건에서 불철주야 노력하고 있는 우리 직원들에게 심한 좌절감을 안기는 일 일뿐 아니라 우리들이 지원하고 있는 수많은 스타트업들에게도 센터에 대한 부정적인 이미지를 심어 줄 우려가 매우 큽니다. 

 이에 우리 센터 직원들은 자발적으로 참여하여 하나의 목소리를 내고자합니다. 더 이상 무분별하고 악의적인 제보를 통하여 2차 3차 피해가 일어나지 않도록 간곡히 호소하는 바입니다.


                                                                                  2019년 10월 24일

                                                                      **창조경제혁신센터 직원 일동

 본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다"
161,163,농산어촌,2019-10-28,사람잃고..돈잃고..더이상 잃을것이없는 노총각이야기입니다,"대한민국의 국민 경기도평택시 **면 **리에 태어나 지금 50년이라는인생을 고향땅에서 홀아버지를 모시며 
조그만한 마굿간에서 피땀흘려 축산업을 시작한 황**입니다...
길고긴 내용에 앞서 너무억울하여 이야기할곳도없어 이렇게나마 글을올리게되었습니다.

홀아버지를 모시며 돈많은 사람 저를 안타까워하는 사람들이 많았지만 너무 행복한 나날들을 보내며 힘든 시련들도많지만 견뎌내며 많은 땀방울로 하루하루를 웃으며 보낼수있었습니다.
하지만..열심히 사는 사람 남들에게 피해주지 않는 사람이 멍청하다는듯 
어느날 저를 안다며 친하게 지내자며 같은 업계에 일을한다며 우연치않게 만났습니다.
하지만 지금에야 뒤 늦은 후회지만 동종업계이다보니 사업을 같이하자며 손을 내밀었습니다.
남에게 싫은 소리를 못하는 저이기에 바보같이 승낙을하여 같이 일을 시작하였지만
촌놈이 뭐를 안다고 모르는건 저의 잘못이지만 그 사기꾼같은 사람의  꼬임꾐에 농락당하여 
홀아버지와 같이 지내는 집이며 전재산인 3억원까지...갈취당했습니다...
이런심정을 겪어보셨습니까? 평범하게 자라지못한 가정환경에 평범하게 살고싶어 남에게 피해안끼치며 열심히살아왔던 저의 지난 시간들이 모두 끝나버린거같은 이심정을...
결국 사기인것을 인지하여 경기도 평택경찰서에 고소를 하였으나 
경찰조사가 원만하게 이루어지지않으며 오히려 꼬임에 꼬임을 더하여 지금은 사기꾼인 피고소인이 저를 역고소하여
오히려 제가 지금 피고소인이되었습니다..
지금쯤 되니 열심히 아무것도 모르며 아버지만을생각하며 살아온저에게 이런 시련까지더해지니 더할나위없이 
모든것을 포기하고 싶은 심정입니다.
지식이없는것은 저의 불찰이지만 적어도타인에게 피해를끼치지않으며 악착같이사는 사람들에게 이러한 상황이온다면 대한민국 한분이라도 저의 말에 귀를  기울여 주는것이 응당이라고 짧은 생각을 전해봅니다
저 혼자이면 상관없이 이세상을 미련없이 떠나버려도 상관없지만 
홀아버지계시는데  이 나이되도록 와이프없이 자식없이 총각으로 지금까지 살아오며 아버지만 바라보며 견뎌냈습니다. 
제가 너무 억울한이마음이 대한민국이란 곳에 작은 점도 낼지못하지만
공무원인경찰기관에서는 큰 사건 이슈가될만한 것은아니지만 
이런 작은일에도 소홀히 생각하지 않으며 힘없는 빽없는 사람들에게도 작은 관심이라도 가져주며
사건에대한 수사는 철처히 수사를 다시한번더 부탁드리고싶습니다.

 본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다"
162,179,인권/성평등,2019-10-28,억울한 옥살이,저는 주점에서 다툼이 있어 현장에서 출동한 경찰의 입회 가운데 당시 본인이 피해자로 합의금 30만원을 받고 합의를 해 주고 이 사건의 민 형사상 처벌을 원치 않는다는 상호 합의를 하였습니다. 그러나 다음 날 내 손을 물어 상처를 낸 상대방이 내가 물린 손을 빼내는 과정에서 생긴 이빨 치료비를 요구 해 거절하자 절 강제추행이라는 새로운 범행을 종업원과 짜고 추가하여 고발 하였으며 이에 본인은 징역 6월의 판결을 받고 형을 살게 되었습니다.  재판 과정에서 상대방은 일관되지 않은 진술 번복으로 횡설수설 하며 죽는 줄 알았다며 거짓 증언을 일삼았고 상대측 증인들은 출석하여 한 사람은 가벼운 밀고 당기는 몸싸움만 있었을 뿐 성 추행 사실은 보지도 듣지도 못했다 하였으며 함께 몸싸움을 하며 곁에서 모든 상황을 지켜 보았던 한사람은 그런 사실이 있었는 줄 알지 못했는데 나중에 상대방이 그런 일이 있었다 하여 그런 줄 알았다 증언하였으며 자신은 한 대도 맞질 않았다 진술하였습니다. 처음엔 추행 사실로 함께 동조하고 조서를 꾸민 그들의 진술의 번복이 분명히 있었고 본인은 끝까지 무죄주장을 하며 상대방의 진술 번복에 관한 모든 자료를 취합하여 일관되지 않았다는 자료를  재판부에 제출하였으나 항소심에서 피해자의 일관된 진술이라며 기각을 당해 상고를 하였으나 또한 기각을 당했습니다. 상대방은 거기에 민사소송까지 제기하여 손해보상 청구소송을 진행 중입니다. 재판부가 여자를 피해 당사자로만 보면 저와 같이 심정이 녹아버릴 피해자가 또 수 없이 나올것입니다.  이런 상황에서 차라리 죽자에만 묶여 있다가 마지막으로 국민청원에 이 억울함을 호소하며 재심이 절실히 필요한 사건임을 밝혀 주시길 간절히 바랍니다.
163,357,교통/건축/국토,2019-10-28,잠실주공5단지 재건축 승인.. 이제 참을만큼 참았습니다,"박원시장은 서울시 재건축 인허가권을 행사함에 있어 그 전권을 자유시장 경제 질서에 반하는 사회주의 경제와 똑같은 규제와 억제 일변도로 그의 인허가 전권을 행사하고 있어 서울시 전체 재건축 단지 주민들의 분노가 들끓고 있습니다.

대표적인 사례가 40년이 넘은 잠실주공5단지의 인허가권을 정당한 사유없이 2년이상 도시계획위원회 산하 수권 소위원회에서 발목을 잡고 있다는 것입니다.

서울시에서 행정주도하고 주모했고 밀실 선정한 국제공모안에 정당한 사유 없이 2년간이나 권한을 방치하고 주민의 재산권 행사를 묵살하고 있는 박원순 시장은 무능력하고 무소신하며 무책임한 시장이라는 혹평을 주변에서 많이 듣습니다.

처음부터 서울시장이 50층 준주거 종상향을 주된 내용으로 한 국제공모를 지시해 놓고 수권소위원회를 통과시켜 주지 않는 것은 잠실주공5단지 인허가가 상식에도 어긋난 부동산폭등이라는 정책적 희생제물과 박원순 시장의 정치적 야심이외 또 뭐가 있습니까?

잠실5단지 재건축승인이 부동산 가격 폭등이라는 등식과 연관 시키는 것은 그 어떤 근거도 없으면서 만약 가능성이 있다 하더라도 40년 이상된 노후 아파트가 잠실 광역중심 관광특구 중심에 70년대 지은 슬럼화 아파트를 언제까지 승인을 짓누르고 있을건지 시장님과 대통령님께 공개 질의를 드립니다.

승인이 부동산가격 상승이유라면 부동산 IMF가 와야 승인을 내 주겠습니까?
결국 일방적인 권한남용을 자행 해 온 박원순 시장을 서울시 재개발 재건축 아파트 주민모두는 촛불을 들고 일어 날것이며 결코 용서할 수 없습니다.

박원순시장은 재건축 인허가권을 법에도 없는 전권을 행사하는 무자비한 사례는 수도없이 많습니다. 예를들면.

옛 낡은 아파트의 보존을 위해 한동을 철거하지 말고 유산으로 남겨라.
11재건축에도 의무규정이 없는 임대아파트를 지어라.
대규모 공공시설물을 새로 지어라 등등...
박원순 시장이 규제를 남발하는 횡포와 갑질은 수도 없이 많습니다.

따라서 그의 만행을 규탄하고 입법을 제도화해서 그의 행정적 독선과 극단적 행정규제 그리고 권한남용을 최소화하기 위한 여론을 수렴해서 입법화하기 위한 국민청원을 제안드리고 하루속히 잠실 주공5단지의 재건축 승인을 촉구 합니다.

잠실주공5단지 조합원 유xx 드림."
